0,1,2
-50.75386722994354,148.89688170792957,150.82418414550153
-22.584365320121083,109.07768194609653,228.78026907702758
-46.74372123558207,171.01695907993732,84.99907914419693
-2.7350033146295942,135.02973652406544,89.17947049016489
-58.726554004488364,136.83395475732078,194.9166636086713
-74.83622803244751,151.1706799981854,189.0059774995177
5.303404520622255,135.1221237081757,55.430652208028064
14.860736306238262,103.02446650763225,257.04418259371994
-72.59780957774528,143.114048611456,179.12428171069718
-26.52414833519083,149.1614674266056,85.0850191648413
7.2465835526078335,141.08113473208147,51.14827957451731
9.270398279385422,120.98254795622549,70.71141749542963
39.44731690294551,129.03546150153824,266.8961213104912
46.94758340990948,117.06668086727677,259.32881386452095
-0.7678148797411256,104.72725458752791,215.01539919777522
41.47475740502642,135.1704079880815,206.98467971912635
-30.488610628181174,153.14146118606234,98.97119516693179
45.27651720011916,145.01657266352888,59.017787520605694
-71.03393230423949,187.07264861798984,69.10170869914218
27.648885714262903,151.21096175336976,58.97153111163791
-40.78180810736569,125.01080851909317,164.877077309608
-82.68307112190354,191.0410298566365,68.99655576382673
7.291749372112484,96.64953675295351,269.03131229922354
15.35940876170078,153.11065453901887,64.09839716352536
23.36661864116502,109.02349037315798,226.94560743292294
37.404617147556465,112.97777931890393,296.89255640590034
37.536562219120924,103.03418928018,293.0328109553187
37.026836943259795,117.11670830227087,291.50904540098884
-24.80402877750383,98.99860669642261,241.1198147277503
-18.631742044785216,149.08815807874075,57.333859101537485
3.151521390726216,97.2979683988762,245.0212804723369
-34.55510734846578,157.08488895502262,50.26414347903987
-48.64741549727953,111.14113500820163,215.07272704101985
-66.72409687508161,165.00228364801535,62.64681351997587
49.94763614274926,171.06190903109197,58.9671828115407
-68.5555773225944,183.02937538025026,84.95420682752496
-80.68275563248372,210.8798686222692,52.93665617957271
-8.558667439775832,149.29139233451582,99.0561350046471
-32.81796600155939,167.02985013044153,60.9632626202605
-52.94602864717473,123.2100073744169,195.17759248640004
39.29591188587386,116.17404205682858,50.27442125594844
-0.9355271115921275,121.16970953585381,161.15281168265238
-40.80768682254191,170.987304763447,50.93733726992859
-14.64418144643675,147.07822339720622,59.95854609774795
3.4129991970234013,135.18589984530342,75.42798423305426
-66.71470625984,193.02903266582908,66.88475497188638
-0.651704673152159,113.06880943666152,204.5351842269518
35.49407341384442,113.06684893426231,258.94839051253047
47.270431819245964,155.0569985900296,67.1232792418258
-14.908308155387985,115.14290407997888,195.1031074052898
11.437486278194292,123.19378357968768,51.200601483765254
47.3102433993447,108.90090007958338,288.97315461093154
-14.812149741140912,141.03148413314847,97.09217423464158
-82.6873377374353,198.12184911451698,50.101385639412
47.12305016259351,134.8612144387209,235.05349331604876
-50.57194660149641,163.08068035560433,53.25386114466878
37.30819548610195,116.9533418351144,292.61582056406405
-66.54162079808918,181.03795556628964,86.89615530653836
17.26076695984818,119.05385528042441,77.1811990741918
1.4114030760842684,127.24505678649157,160.97285345124692
11.296349679250707,109.6531448847506,210.9679291400093
-74.70728029698455,140.99419145622198,186.6533946100079
-24.65250776198517,147.10137927841654,96.9228109431238
1.382736543124881,103.08323521241785,244.97175055069053
49.362039913587296,147.15635516050492,62.8034018371159
-62.72957419470053,140.97167438870207,192.9109922084694
-58.75904174084229,156.9106740831022,142.86598172967075
27.514872012985492,117.01100072586118,73.02288381433829
13.405291534266086,161.03303447003083,52.70797972814063
23.28880131533038,113.04297910527933,61.485378092336
-72.68643453896614,139.1109992269551,185.1468197866772
-16.65265660620331,110.96845629469216,182.96200641915084
-23.125069793503663,97.15461387138855,235.03414127385457
15.332852989678322,111.45491403105714,216.9693934510562
-56.714328650071835,180.96592307341064,74.27203192378767
19.2583865685312,127.29044393764087,195.1250480730966
-9.331690665238373,123.0321138552487,154.95878699440675
-54.637000406800354,177.09903363059513,81.59020244512152
-22.800415955968976,150.97487768785572,50.73495456466451
-55.05268804489356,128.94644321397755,206.77207139599722
43.45297978322004,137.66005653752705,228.9021655614273
-4.842647884116259,106.89471759385812,211.14575507755842
31.596805532531548,153.2592668269147,60.942655475156016
-76.74552820301099,176.7940408052927,56.830417998120325
-52.76318178709971,153.00333905817752,145.06367495242134
9.325865046018667,102.97483956000889,262.8829808410797
31.812605463841344,123.0202054325448,205.1100108203952
37.42188418226041,112.9631039753612,246.92598425672796
-78.64779170425359,209.02747242804764,56.78677809119809
37.359518413353676,108.79879512406274,53.103019516040206
49.395841577630165,121.17048626501645,274.9869404343785
-74.41720341783083,216.99060441894449,52.85057178911188
-78.86655370287437,172.9553638565987,75.39037419696214
-77.02162065204163,171.00386277425318,66.96704032748906
-37.11341603590332,127.03644708751298,172.93241321029262
-16.49427474487586,102.75216369283712,228.92950346816616
-76.99282275624677,203.19862962163074,63.123391031290375
-14.62982664999911,159.08315985680562,77.68254629532848
-72.7204140675767,166.99149656139068,170.58173725699766
7.3315701634113415,119.06870208336514,182.96938367454757
11.191574618161898,99.43132432260845,253.04944652792497
-54.751138576367325,162.85545897275298,93.0749473648792
-14.79879844011279,127.33094181910323,155.04668480151275
-60.60387832058814,187.19787056410257,53.220503895794735
-30.828554891018825,149.015915531137,92.34945215949733
17.26897428331533,105.1861654706253,273.19408049521377
13.284610859867428,120.9931227539187,64.94867657882715
-75.091123453455,161.03432721431844,182.93285722931984
17.1679331443555,111.26116026882578,235.08816833860558
45.13068681798817,141.03563181074688,53.101972289509625
-76.65045753141926,153.0184217397512,186.96696842593235
-16.65153712236582,114.69440542601093,180.97322895290387
-28.670123390635325,149.26840364972682,87.15991930840275
-72.77226340523654,162.89823088643843,178.92188557721502
15.181613001527996,129.08167749877447,185.0505592865749
-12.674972264047488,128.9567205125937,154.97997704804894
5.570075296850362,110.95462167232228,220.99884964102233
-2.727103341856928,91.03615837366883,257.14769081174444
-80.69422557858823,173.09164761704227,70.85587188360655
-0.5354113939821348,108.80227270968439,196.9403690040117
9.494591291605785,149.16607031951534,83.56298614306667
-6.99660733627193,92.98356758340942,242.54490593035547
-14.564854822464241,95.22527543386457,248.82456640584792
-18.71158625822701,103.09011310341663,245.1692806495134
5.255898486740044,121.32625126671377,167.09895123402748
19.45678989486577,143.12008156039371,77.02501310280863
19.355321959918793,104.78036000965919,224.73386126374
-82.56524905166292,191.332649849224,51.107221452623335
-28.624663256657882,99.07003709168728,229.01884896845007
-62.70982629038447,173.91066665064207,91.01322263369408
27.14774458167527,106.98705021109997,271.03793726750035
-10.447634856957183,126.91899086163798,158.76577528828483
41.24820353356833,107.1957963904261,52.822231557343535
-62.577373259645185,174.51405864006705,90.97709807480288
1.383235241986314,143.00655482208134,97.07971390356616
41.33217294634531,159.99934503325932,64.99264359876872
-60.68448331159219,134.57964521393546,184.9841584362129
43.303116682253886,111.03213770457418,284.9586480183334
-46.62795496172715,161.11200599230943,56.36471046767304
33.44804336705138,125.2118735224806,59.042624296246835
21.373975896169988,130.9641101576783,192.76489851267755
-54.642491606628255,157.29980097985393,144.550494390633
21.446286091963522,113.0732741355414,56.93789869730717
-50.7389602231419,159.04592787871766,84.94589057081336
-40.81799459712902,113.10447314144092,229.0065775191394
11.1570307758907,125.23044842630442,185.18162281591282
32.89203573589125,101.02331984290274,289.03494255264366
7.2322560167058,131.02363856152104,51.13891389760096
-12.949209278761913,113.19698224072037,199.2071994092351
-10.810578919020267,123.4990249597604,161.00223452127892
-8.522543333947722,95.13274825766031,254.9927033667055
28.996433719431852,109.05155530351752,249.1470969238381
25.14418320891655,163.07946945302706,55.38301628793937
0.7684622207151572,111.08012568613296,217.01779252861633
49.54173930760413,131.34163968519445,236.86321058162497
-24.886163375559327,103.17335766858199,223.24089428875783
-60.87914476348989,184.91348363735435,64.34166356092345
-14.57134800321224,109.00979652071896,186.4795776330172
-80.26767195119582,177.21086624299164,59.11878639316292
19.442943011787335,114.87505403024933,234.89114811262388
-14.810893237999169,159.04820511450288,78.60037204102736
-7.121253881938448,109.16844158831748,191.23608780969062
