x,y,z,qx,qy,qz,qw,timestamp
-419.6748343934649,-15.888447356453081,49.06763212630805,-0.6422005443809639,0.0008993690933278253,0.007860859626134501,0.7664958309201465,5191.0
-419.6186587263164,-16.072509228412386,48.988229200911114,-0.6422127105149014,0.0006911202980157784,0.007961576934098703,0.7664848140038781,5242.0
-419.52115586190166,-16.15441144056616,48.83564030949683,-0.6422374451720563,0.0005011308466044827,0.00790491897691706,0.7664648231606672,5298.0
-419.46790614472883,-16.257153101196526,48.755547197732284,-0.6422504358300887,0.0003556001723204365,0.007929492183346291,0.7664537653233185,5349.0
-419.4475429336121,-16.382228303130297,48.72963193167751,-0.6422547889160628,0.0002384742155776902,0.008021271442238668,0.7664492080032975,5402.0
-419.4013037776488,-16.566618882353396,48.66703721843252,-0.6422647833909931,4.47210740080877e-05,0.008135681636990758,0.7664396627915648,5453.0
-419.3315770087254,-16.77126430269,48.5682170721361,-0.6422804713338273,-0.0001950232390253063,0.008237340081269763,0.7664254068971869,5509.0
-419.26904855767685,-16.99702736997101,48.48252469499897,-0.6422939832707995,-0.00043996952758670546,0.008369669414707999,0.766412548249853,5558.0
-419.20220041216135,-17.283121460339842,48.39378523476295,-0.6423073244376949,-0.0007344525338070238,0.008555633402004803,0.766399088393414,5613.0
-419.1286759350045,-17.567954042951015,48.29497001142552,-0.6423226409134184,-0.0010358354300541044,0.008730720055295474,0.7663839289431178,5664.0
-419.04802668343706,-17.83480469626039,48.18856127547166,-0.6423374815124273,-0.0013336643196897766,0.008881257929891886,0.7663693002993643,5714.0
-418.69529666478115,-18.016631072519072,48.12610434114006,-0.6421820245171052,-0.0019195804303862416,0.008826096036531903,0.7664989645308318,5772.0
-418.41875173354856,-18.23430614252345,48.0934393888004,-0.6420573579611686,-0.0024221247837555135,0.008871030844035463,0.766601452653998,5821.0
-418.2840963048858,-18.557765537356516,47.99372293749482,-0.642043822447943,-0.0028209641091076626,0.009058147358059161,0.7666092369547663,5872.0
-418.1534237658765,-18.771764812934148,47.909288060955014,-0.6420186614761149,-0.0031460111433007634,0.00914244740979179,0.766628043177174,5923.0
-418.00563870397474,-18.90919743844379,47.887157592879205,-0.6419527182194683,-0.0034348603191774432,0.009178829246839383,0.7666815886656474,5978.0
-417.8231846080298,-19.01689768659713,47.83506368964624,-0.6418831966153464,-0.003746065792825612,0.009153511645797831,0.7667386400322411,6029.0
-417.6808881276948,-19.19572753724265,47.72026494015452,-0.6418678953268192,-0.0040583563472187025,0.009184768989460983,0.7667494862802899,6086.0
-417.5229771100629,-19.510207683518612,47.6438069903774,-0.6418404422817271,-0.004473860011473768,0.009355940363190294,0.7667680859347991,6138.0
-417.38286070243436,-20.033559345059405,47.52427107398316,-0.6418451016935286,-0.0050040609589837096,0.009735062778109501,0.7667561889927259,6193.0
-417.24057754234303,-20.48202100403874,47.35848238850543,-0.6418654786856797,-0.0054969686057536205,0.010003106614893443,0.7667323056098534,6243.0
-417.0519285865406,-20.93184806026007,47.135281819143174,-0.6418871421194227,-0.006056108358469792,0.01021453234854335,0.766707169434466,6298.0
-416.9591634464966,-21.363734602623445,47.00815288197291,-0.6419086242078104,-0.006488892341865665,0.010496492585795004,0.7666818349792879,6349.0
-416.8726098576331,-21.84229093800257,46.913080000482886,-0.641918037428785,-0.006940665369704486,0.010853748064777955,0.7666650223798847,6404.0
-416.76845133253414,-22.217313210554153,46.78305372932012,-0.6419341111830911,-0.0073411790551282255,0.011085774636959768,0.7666445131808837,6454.0
-416.6570910922335,-22.541560302498556,46.629006115024076,-0.6419558849064093,-0.007719346093329773,0.01125146596811214,0.7666201523854488,6504.0
-416.6017424842899,-22.810786561804505,46.55165150773377,-0.6419683781040293,-0.007986200435405776,0.011431977382626116,0.7666042864543681,6554.0
-416.56410273166625,-23.05125830292911,46.51340698943768,-0.6419723052767249,-0.008203454193444707,0.011619224925478164,0.7665958884634816,6604.0
-416.471634182283,-23.39802807631103,46.39748417077622,-0.6419856681619461,-0.00857041209086646,0.0118396420861955,0.7665773103781007,6654.0
-416.29287447599177,-23.71420565199059,46.14162198665556,-0.6420208954727985,-0.009032158798685708,0.011910259407639127,0.7665414115392488,6709.0
-416.17573104819877,-24.038616532734085,45.973638490990176,-0.6420459585633344,-0.00942043465462055,0.012062052592402051,0.7665133719581577,6761.0
-416.12555452450385,-24.42713010983086,45.93140394778611,-0.6420577343290701,-0.00975128358585708,0.012376133895036443,0.7664943636886457,6813.0
-416.0242147459515,-24.84557398455186,45.85068998340452,-0.6420669173152325,-0.01015339658730907,0.012688944490320861,0.7664763355217019,6865.0
-415.85545113759656,-25.30342673890143,45.644923763309144,-0.6421026894347059,-0.01068095920336868,0.012924664829066462,0.76643525908603,6921.0
-415.6651601741727,-25.78660166882025,45.37642834409866,-0.6421838100555974,-0.01125303324106198,0.013102724305670634,0.7663560803967836,6973.0
-415.4980218917619,-26.250845241665314,45.140055232464725,-0.6422820305872124,-0.011767950252859358,0.013272402716003903,0.7662631087673201,7025.0
-415.32963965234393,-26.787085651891896,44.96420927896472,-0.6424436319412105,-0.012217329314104197,0.013440468053980633,0.7661176609771551,7077.0
-415.2035898151794,-27.302742736448447,44.82755371116548,-0.6425834221517981,-0.012658447863742124,0.01369077897438998,0.7659888196602085,7129.0
-415.04828610194824,-27.965555607862285,44.65306266681202,-0.6427863789779119,-0.013230380343207412,0.014025440701439755,0.7658027912260236,7181.0
-414.887996281444,-28.29072857792947,44.429244975008444,-0.6428707986953106,-0.013643801394423921,0.014093269802257726,0.7657234243606785,7233.0
-414.83887097432716,-28.46137232183587,44.35196533127639,-0.6428908753967192,-0.013830783387772216,0.014176751339481403,0.7657016726401864,7285.0
-414.8311991970056,-28.61032908549574,44.35455898658341,-0.642911687169019,-0.013929948115901786,0.014297571108695315,0.7656801541814738,7337.0
-414.78765812970533,-28.749116327332437,44.314143678515826,-0.6429578114419032,-0.0140356789271207,0.014334628346307247,0.76563879920826,7389.0
-414.64086139298405,-29.0700485028037,44.226596515340944,-0.6431734254381365,-0.014118975505746239,0.014177118815842086,0.7654590835850886,7441.0
-414.45437674749644,-29.48793057815047,44.11843638840745,-0.6434594341713987,-0.014217446964159887,0.013971398732598936,0.765220635369368,7494.0
-414.2950082272147,-29.936399822785773,44.02442356647329,-0.6437179871666687,-0.014377194599189992,0.013886882242822357,0.7650017018119133,7546.0
-414.1250946729943,-30.429417862812045,43.92426904934832,-0.6439894216734486,-0.014577500950625264,0.01383406416685152,0.7647703837802291,7598.0
-413.970712321725,-31.0579095654724,43.780082010185964,-0.6442245301861254,-0.015047931121661912,0.014080208549426139,0.7645587369212572,7650.0
-413.75459466649016,-31.68465765715336,43.51960887491063,-0.6444463293579293,-0.01565495693466948,0.01428703733987457,0.7643557623675732,7704.0
-413.50748849201597,-32.385856587038454,43.22813467251502,-0.6447358945293145,-0.016265703959731564,0.014420108014607514,0.7640962725108834,7762.0
-413.30038493890123,-33.23270216400693,43.08215986413183,-0.6451433137651725,-0.016693543947635336,0.014546620963347221,0.7637406798862485,7816.0
-413.07810078997215,-33.92084012076479,42.93916721149477,-0.6455138666798986,-0.0170044217726284,0.014521461236523535,0.7634211319630213,7872.0
-412.738637283151,-34.47544612943916,42.697418451505875,-0.6460172527304072,-0.017046163322971226,0.013896273917861166,0.7630059181040627,7927.0
-412.4499327653732,-35.07999508066077,42.50269196696343,-0.6466634149009877,-0.016832307229998858,0.013015848201108914,0.76247864819778,7986.0
-412.2411329968685,-35.559629904557625,42.35146289898445,-0.6471725405568122,-0.016659384142430924,0.012327222182753755,0.7620618132818973,8045.0
-411.9839106166553,-35.96503557559032,42.156130394187194,-0.6475817854936669,-0.016631478162840465,0.011743928533936845,0.7617239035067386,8101.0
-411.755426732635,-36.39685942026572,41.974685034594394,-0.6479497698283246,-0.016684056100678062,0.011311284838537793,0.761416307210945,8162.0
-411.54294552670285,-36.87692759130231,41.78287235211725,-0.6482409642824604,-0.016925800682703534,0.011131467225241855,0.7611657243562723,8218.0
-411.3418120386084,-37.636159982028126,41.55803755149423,-0.6485986529939337,-0.01738545951582135,0.011177070156705975,0.7608499235950482,8276.0
-411.1333266050932,-38.63976385429796,41.312479941024996,-0.649010743753503,-0.01808322786826446,0.011482438501839115,0.7604776163493839,8330.0
-410.91199258327424,-39.715666464103016,41.02037730692432,-0.6495899048064916,-0.0186036142307054,0.011448338077149227,0.7599709183030096,8383.0
-410.697867753367,-41.20213102208787,40.67228849317145,-0.6505084285478042,-0.019049222045341506,0.011159433921892493,0.7591780941006374,8442.0
-410.4496507085447,-42.37702400069206,40.20164323275183,-0.6514718921998025,-0.019161296620551226,0.010218632908164237,0.7583619175083334,8495.0
-410.3987412915877,-43.54014167110842,39.743132558663184,-0.6526068464103907,-0.0188881466389822,0.008896408752173696,0.7574090016933674,8554.0
-410.342957728874,-45.18913528276399,39.3270286277288,-0.6542719866579854,-0.018173644136930487,0.0069341915154678075,0.7560091289934429,8612.0
-410.141497693489,-47.109876965412454,38.80143755370569,-0.6562403596842777,-0.017330686714552165,0.004569993556320171,0.754339017139076,8671.0
-409.88542653588314,-49.4564964928205,38.0290143767148,-0.6584492473663646,-0.016649653418535377,0.0024081252111788315,0.7524370927969181,8731.0
-409.5451319869702,-50.74050579582765,37.38319173882171,-0.6595232157250541,-0.016786536225516336,0.0010865499772296442,0.7514959477804124,8785.0
-409.51043035388204,-51.355813763789,36.98547240410799,-0.6597342397973098,-0.017375397476364844,0.0011520427745389306,0.7512972122928779,8841.0
-409.43675661886687,-51.97207473712149,36.850697747648155,-0.6598317959995889,-0.017897181936946564,0.0015281471293798715,0.7511986133061107,8898.0
-409.12228669507624,-52.76196105879108,36.550871229204084,-0.6599011860157603,-0.018776644851360113,0.0019468260707357608,0.7511152189720091,8954.0
-408.7676694248726,-53.96722416852799,36.02057274549742,-0.6601906159261969,-0.0199592947992281,0.0024793549608343626,0.7508287620976466,9010.0
-408.7622818165704,-54.884279449723635,35.61105797569386,-0.6603934553150163,-0.020704914906037736,0.002939065203731445,0.7506285050353174,9066.0
-408.80759588169764,-55.461675629772586,35.36315271173579,-0.6604926903564513,-0.021201584985568837,0.003183695241501498,0.7505263238983734,9123.0
